'Asp Ratio','Form Factor','Narrow Factor',Rect,PRD,PRLW,MeanRed,MeanGreen,MeanBlue,StdDevRed,StdDevGreen,StdDevBlue,SkewRed,SkewGreen,SkewBlue,ASM,Contrast,Entropy,Homogeneity,Correlation,Class
0.021884,0.710761,0.108342,0.26964,0.079074,0.025315,0.467213,0.695122,0.495327,0.643987,0.334122,0.536789,0.239784,0.507852,0.291812,0.301181,0.057326,0.566302,0.424907,0.312655,wintersweet
0.018763,0.783051,0.119566,0.273188,0.075382,0.016798,0.344262,0.560976,0.35514,0.755776,0.442258,0.650574,0.24666,0.486804,0.300607,0.243463,0.064171,0.625189,0.36677,0.441687,wintersweet
0.018223,0.827337,0.135652,0.246139,0.0682,0.015996,0.319672,0.5,0.336449,0.700788,0.457399,0.607001,0.346225,0.531986,0.373129,0.184474,0.063577,0.69025,0.301808,0.478908,wintersweet
0.01906,0.823854,0.109904,0.239105,0.079641,0.016748,0.393443,0.536585,0.401869,0.614473,0.42896,0.540797,0.349706,0.534786,0.372615,0.191939,0.057854,0.674512,0.306306,0.426799,wintersweet
0.016724,0.812247,0.116346,0.207654,0.095271,0.02926,0.213115,0.5,0.242991,0.667554,0.376868,0.556981,0.878249,0.912677,0.898422,0.075991,0.047804,0.773333,0.216075,0.526055,wintersweet
0.021995,0.773153,0.099146,0.267614,0.074968,0.014434,0.409836,0.585366,0.420561,0.74619,0.46088,0.652453,0.193333,0.438568,0.237832,0.310989,0.070841,0.579153,0.417522,0.397022,wintersweet
0.019193,0.741737,0.119405,0.283597,0.077655,0.021164,0.385246,0.573171,0.401869,0.751257,0.458602,0.650197,0.212244,0.453811,0.256558,0.285903,0.056595,0.580286,0.415761,0.414392,wintersweet
0.017825,0.888198,0.112558,0.235758,0.076326,0.009577,0.401639,0.5,0.392523,0.705649,0.530042,0.647684,0.243088,0.426239,0.269991,0.273249,0.061091,0.594199,0.394164,0.454094,wintersweet
0.019735,0.799642,0.083131,0.260402,0.091888,0.015144,0.360656,0.646341,0.411215,0.745661,0.360148,0.597192,0.239275,0.515176,0.301174,0.249921,0.063316,0.624885,0.357915,0.377171,wintersweet
0.019668,0.728301,0.115306,0.256452,0.084435,0.028527,0.303279,0.670732,0.383178,0.774684,0.308192,0.586122,0.271463,0.563362,0.34397,0.216562,0.058452,0.642152,0.351596,0.377171,wintersweet
0.022621,0.830746,0.116471,0.242854,0.059932,0.009229,0.393443,0.646341,0.429907,0.753834,0.373031,0.615068,0.200363,0.499588,0.267505,0.288373,0.057401,0.581659,0.419963,0.364764,wintersweet
0.022026,0.797388,0.09902,0.260588,0.072778,0.011818,0.393443,0.634146,0.420561,0.71448,0.371888,0.588617,0.239066,0.515131,0.305309,0.262826,0.056617,0.598051,0.393662,0.372208,wintersweet
0.020458,0.756853,0.102502,0.275579,0.080526,0.018096,0.327869,0.646341,0.383178,0.754674,0.338314,0.600518,0.266567,0.549501,0.328472,0.225308,0.058528,0.623446,0.364027,0.389578,wintersweet
0.017171,0.836795,0.138164,0.238345,0.071999,0.017729,0.286885,0.414634,0.261682,0.723179,0.529405,0.670364,0.370803,0.529817,0.397203,0.169101,0.089259,0.711324,0.238917,0.55335,wintersweet
0.020305,0.863489,0.131329,0.272748,0.052971,0.002053,0.368852,0.52439,0.373832,0.757295,0.496775,0.664391,0.222574,0.451242,0.27037,0.272375,0.049457,0.581289,0.41864,0.44665,wintersweet
0.024371,0.788442,0.084367,0.262021,0.073042,0.009171,0.409836,0.52439,0.401869,0.721282,0.505904,0.645353,0.218602,0.441087,0.266152,0.288563,0.0447,0.550751,0.440786,0.434243,wintersweet
0.02017,0.719412,0.102991,0.283963,0.085762,0.023586,0.344262,0.707317,0.411215,0.80463,0.308525,0.62912,0.199486,0.529602,0.271361,0.278631,0.023085,0.553202,0.481961,0.352357,wintersweet
0.017141,0.70793,0.104073,0.254456,0.107737,0.03697,0.278689,0.463415,0.299065,0.716008,0.46966,0.619756,0.399635,0.567861,0.406424,0.155237,0.051157,0.705233,0.302356,0.521092,wintersweet
0.021848,0.724819,0.124596,0.290594,0.065086,0.018504,0.385246,0.5,0.383178,0.726529,0.519769,0.649193,0.235751,0.442654,0.274326,0.259369,0.067751,0.607668,0.386442,0.461538,wintersweet
0.024514,0.789104,0.116591,0.269032,0.054194,0.007445,0.336066,0.414634,0.308411,0.803678,0.62405,0.754703,0.205039,0.376753,0.23088,0.261691,0.055955,0.614087,0.425753,0.550868,wintersweet
0.023573,0.693683,0.123978,0.273877,0.066037,0.024821,0.295082,0.378049,0.280374,0.764181,0.597043,0.703286,0.296754,0.46405,0.319342,0.200933,0.059286,0.660047,0.355862,0.578164,wintersweet
0.025783,0.651259,0.117225,0.285749,0.066283,0.027024,0.254098,0.365854,0.242991,0.730621,0.557339,0.661731,0.447219,0.568623,0.457686,0.143262,0.047562,0.691586,0.319896,0.602978,wintersweet
0.021623,0.741938,0.143293,0.274275,0.05704,0.01908,0.360656,0.402439,0.327103,0.737369,0.618324,0.69579,0.250316,0.401635,0.281073,0.245747,0.06617,0.618555,0.389658,0.538462,wintersweet
0.022477,0.774071,0.116401,0.253675,0.065964,0.016345,0.336066,0.463415,0.345794,0.713223,0.51424,0.619691,0.303351,0.490349,0.346116,0.203713,0.089,0.679462,0.292339,0.496278,wintersweet
0.023337,0.688138,0.120579,0.259823,0.071817,0.029287,0.327869,0.390244,0.299065,0.730299,0.600763,0.681345,0.294656,0.435532,0.32599,0.208451,0.077923,0.675862,0.325393,0.55335,wintersweet
0.021656,0.752587,0.113832,0.26697,0.07129,0.018642,0.221311,0.280488,0.17757,0.744178,0.609458,0.703404,0.728234,0.891279,0.778044,0.124647,0.084854,0.747837,0.230125,0.702233,wintersweet
0.020523,0.65166,0.12835,0.274801,0.082568,0.038472,0.213115,0.45122,0.252336,0.807479,0.486245,0.668459,0.378399,0.562786,0.428853,0.15925,0.03824,0.667478,0.334358,0.55335,wintersweet
0.023776,0.724719,0.119381,0.256844,0.065875,0.022193,0.327869,0.378049,0.299065,0.73614,0.610678,0.689437,0.286601,0.436902,0.31384,0.21266,0.094524,0.683671,0.302636,0.578164,wintersweet
0.025931,0.702372,0.126504,0.301323,0.051354,0.013717,0.245902,0.365854,0.224299,0.813701,0.603421,0.748102,0.301552,0.466876,0.335426,0.190699,0.056847,0.666473,0.362619,0.627792,wintersweet
0.025326,0.754966,0.142278,0.271589,0.043549,0.011241,0.213115,0.304878,0.205607,0.753571,0.58838,0.678916,0.750506,0.881584,0.574977,0.126606,0.081958,0.749638,0.221352,0.652605,wintersweet
0.022963,0.493989,0.092576,0.335395,0.115115,0.060977,0.336066,0.52439,0.299065,0.936307,0.587702,0.89596,0.071729,0.293178,0.077105,0.347372,0.18688,0.656997,0.355447,0.483871,camphortree
0.025425,0.566611,0.095278,0.291399,0.094265,0.045805,0.467213,0.658537,0.46729,0.838631,0.436279,0.751775,0.031949,0.344008,0.063224,0.489261,0.13772,0.498581,0.523345,0.33995,camphortree
0.025141,0.463822,0.084803,0.322027,0.12106,0.069124,0.393443,0.597561,0.420561,0.836786,0.433515,0.706126,0.075424,0.381098,0.126205,0.412942,0.148049,0.567728,0.437626,0.394541,camphortree
0.021677,0.624378,0.072358,0.301168,0.112096,0.036823,0.385246,0.426829,0.345794,0.912425,0.761523,0.891959,0.060106,0.164417,0.053045,0.386406,0.219276,0.62335,0.396677,0.528536,camphortree
0.026226,0.690514,0.075225,0.293507,0.080878,0.016945,0.401639,0.609756,0.401869,0.881014,0.459082,0.788714,0.050924,0.366923,0.082873,0.42248,0.126818,0.554087,0.456476,0.397022,camphortree
0.023285,0.546186,0.092967,0.306949,0.106183,0.051719,0.303279,0.560976,0.336449,0.926001,0.501692,0.805229,0.106319,0.3744,0.12678,0.304917,0.19671,0.697295,0.308015,0.451613,camphortree
0.023175,0.737935,0.056315,0.309411,0.094801,0.010388,0.336066,0.536585,0.373832,0.844584,0.478999,0.704115,0.123521,0.388154,0.172442,0.317786,0.121923,0.657826,0.354086,0.449132,camphortree
0.021368,0.644191,0.0737,0.273753,0.113965,0.038843,0.237705,0.52439,0.280374,0.900118,0.469425,0.760758,0.168775,0.427334,0.196257,0.234907,0.140949,0.752199,0.249138,0.503722,camphortree
0.015603,0.524108,0.105405,0.263324,0.154805,0.082385,0.065574,0.463415,0.121495,0.944268,0.468836,0.810037,0.393581,0.484726,0.297678,0.133004,0.100479,0.853146,0.157488,0.627792,camphortree
0.020671,0.495563,0.090503,0.321875,0.129992,0.06787,0.295082,0.512195,0.28972,0.908047,0.531314,0.828167,0.114196,0.352465,0.12403,0.298176,0.258723,0.720954,0.283417,0.496278,camphortree
0.018244,0.376683,0.103091,0.273563,0.18492,0.130393,0.213115,0.560976,0.261682,0.9347,0.449516,0.792352,0.164438,0.414536,0.176426,0.242597,0.205278,0.766528,0.227991,0.493797,camphortree
0.021959,0.547595,0.112893,0.320447,0.096962,0.050915,0.409836,0.609756,0.439252,0.815189,0.40701,0.672509,0.080417,0.402579,0.14226,0.407026,0.171024,0.576477,0.428389,0.377171,camphortree
0.021815,0.565572,0.112741,0.315421,0.094794,0.047581,0.418033,0.621951,0.448598,0.800116,0.400863,0.658504,0.08673,0.402438,0.148842,0.408597,0.156904,0.571354,0.434254,0.372208,camphortree
0.023041,0.646523,0.120517,0.313981,0.070855,0.027076,0.401639,0.536585,0.401869,0.829128,0.524713,0.737117,0.080704,0.324708,0.115622,0.409268,0.17391,0.583369,0.424894,0.439206,camphortree
0.024951,0.595342,0.106359,0.299078,0.082607,0.038049,0.336066,0.512195,0.336449,0.888795,0.548543,0.798137,0.092803,0.329118,0.116622,0.346094,0.200156,0.657067,0.350098,0.486352,camphortree
0.026308,0.705902,0.090409,0.290963,0.069719,0.014445,0.385246,0.536585,0.383178,0.856969,0.522354,0.774362,0.070467,0.327894,0.097227,0.407881,0.176142,0.581501,0.424187,0.451613,camphortree
0.021394,0.586296,0.083795,0.330764,0.108006,0.040052,0.303279,0.47561,0.28972,0.886564,0.544099,0.811689,0.107481,0.347344,0.126491,0.329083,0.22111,0.673455,0.322231,0.528536,camphortree
0.022682,0.709187,0.089364,0.304118,0.081208,0.017333,0.393443,0.487805,0.364486,0.827757,0.574579,0.776952,0.086139,0.297823,0.10366,0.3864,0.218947,0.620348,0.390764,0.483871,camphortree
0.024547,0.407028,0.067325,0.295303,0.160525,0.097413,0.286885,0.487805,0.280374,0.900899,0.561995,0.828324,0.125801,0.331165,0.130513,0.28832,0.332584,0.74621,0.257416,0.51861,camphortree
0.023688,0.385351,0.055488,0.292031,0.184663,0.109277,0.262295,0.621951,0.327103,0.790726,0.356165,0.634309,0.28836,0.531844,0.327393,0.18361,0.130434,0.770042,0.177077,0.426799,camphortree
0.026666,0.280877,0.058587,0.32265,0.207608,0.149598,0.278689,0.54878,0.317757,0.832695,0.417261,0.70447,0.169943,0.438611,0.19653,0.264227,0.236221,0.746055,0.239055,0.473945,camphortree
0.025243,0.601819,0.063862,0.337695,0.100348,0.028293,0.327869,0.560976,0.345794,0.868984,0.445961,0.749742,0.104299,0.40363,0.14584,0.350414,0.11141,0.616552,0.386322,0.451613,camphortree
0.025726,0.69163,0.041829,0.280914,0.10753,0.02009,0.360656,0.536585,0.373832,0.79437,0.502359,0.69154,0.187562,0.421677,0.231394,0.276462,0.105316,0.664174,0.310817,0.444169,camphortree
0.028644,0.267126,0.086158,0.323958,0.1795,0.153448,0.344262,0.560976,0.35514,0.848872,0.470836,0.751662,0.105151,0.359669,0.124111,0.345016,0.242775,0.672033,0.340499,0.451613,camphortree
0.025433,0.250686,0.09847,0.311195,0.198126,0.177556,0.221311,0.47561,0.205607,0.904524,0.499685,0.833448,0.166324,0.40998,0.177553,0.243826,0.333901,0.779759,0.193122,0.55335,camphortree
0.018301,0.302253,0.112441,0.26731,0.213394,0.173297,0.081967,0.47561,0.149533,0.892042,0.422179,0.746799,0.370788,0.500361,0.305584,0.127084,0.25581,0.908076,0.050737,0.602978,camphortree
0.023025,0.580194,0.058012,0.334267,0.119297,0.037911,0.262295,0.341463,0.252336,0.83211,0.653161,0.766389,0.219815,0.356782,0.22419,0.214996,0.240001,0.811653,0.185443,0.627792,camphortree
0.022196,0.594939,0.042959,0.326657,0.133321,0.037416,0.295082,0.365854,0.280374,0.822944,0.650417,0.77359,0.186107,0.321338,0.181264,0.244943,0.280298,0.79028,0.211282,0.578164,camphortree
0.023525,0.407652,0.126157,0.346219,0.112736,0.087069,0.180328,0.634146,0.252336,0.972791,0.34854,0.784735,0.144897,0.468758,0.191638,0.240736,0.096507,0.714285,0.315135,0.461538,camphortree
0.024022,0.425053,0.114996,0.32257,0.116624,0.084871,0.114754,0.658537,0.271028,0.920815,0.312001,0.659063,0.347077,0.551272,0.371082,0.141591,0.071026,0.780737,0.226243,0.449132,camphortree
0.022783,0.131698,0.104611,0.274903,0.334896,0.340105,0.360656,0.292683,0.28972,0.920544,0.941639,0.949743,0.068787,0.02716,0.041193,0.362416,0.998601,0.690405,0.311624,0.652605,'japan arrowwood'
0.022458,0.18024,0.072005,0.226184,0.33278,0.287683,0.385246,0.268293,0.317757,0.9181,0.987016,0.944312,0.054153,0,0.027732,0.387789,0.562929,0.623144,0.369952,0.652605,'japan arrowwood'
0.027172,0.547755,0.096065,0.260705,0.096589,0.054331,0.352459,0.378049,0.28972,0.863444,0.733811,0.861868,0.12487,0.245404,0.126728,0.313529,0.147272,0.680025,0.3286,0.578164,'japan arrowwood'
0.022498,0.200946,0.118321,0.198597,0.268682,0.274402,0.295082,0.207317,0.205607,0.933717,0.939988,0.970668,0.109537,0.109711,0.087794,0.301137,0.383331,0.714997,0.27614,0.751861,'japan arrowwood'
0.025688,0.10444,0.130525,0.266973,0.329087,0.390148,0.196721,0.329268,0.168224,0.935861,0.698995,0.903678,0.195141,0.314568,0.165895,0.213201,0.264375,0.825735,0.180074,0.677419,'japan arrowwood'
0.026924,0.109199,0.106656,0.227486,0.354035,0.393645,0.196721,0.207317,0.130841,0.91878,0.817563,0.922002,0.207522,0.263784,0.181936,0.196536,0.453341,0.868025,0.127949,0.801489,'japan arrowwood'
0.030305,0.117308,0.096135,0.25915,0.317127,0.347343,0.237705,0.292683,0.17757,0.917375,0.759673,0.920651,0.166665,0.265228,0.145306,0.231612,0.396432,0.818778,0.186664,0.702233,'japan arrowwood'
0.028389,0.444245,0.080981,0.230783,0.134292,0.091826,0.254098,0.365854,0.205607,0.869645,0.637535,0.84352,0.180536,0.345135,0.187434,0.236338,0.157413,0.761141,0.242732,0.627792,'japan arrowwood'
0.030362,0.229702,0.064406,0.263201,0.23078,0.196703,0.286885,0.280488,0.196262,0.911787,0.836143,0.945069,0.128927,0.169838,0.114198,0.270755,0.452737,0.782819,0.22612,0.702233,'japan arrowwood'
0.028506,0.06801,0.074616,0.279543,0.462374,0.481232,0.245902,0.317073,0.17757,0.89417,0.727418,0.905049,0.173368,0.28196,0.156553,0.218074,0.352031,0.8374,0.171546,0.677419,'japan arrowwood'
0.034331,0.182856,0.086413,0.249096,0.230626,0.237316,0.270492,0.280488,0.186916,0.905166,0.79215,0.922533,0.148586,0.232472,0.141966,0.252327,0.271905,0.782624,0.230474,0.702233,'japan arrowwood'
0.02514,0.255358,0.079582,0.244876,0.232383,0.19635,0.221311,0.256098,0.140187,0.787323,0.691307,0.795221,0.300811,0.380439,0.314036,0.127215,0.402792,0.956041,0.028109,0.727047,'japan arrowwood'
0.027681,0.347756,0.082266,0.242483,0.167835,0.131787,0.254098,0.243902,0.17757,0.760744,0.707597,0.775685,0.320302,0.397193,0.314715,0.147326,0.22482,0.881387,0.104042,0.727047,'japan arrowwood'
0.028321,0.399281,0.077046,0.228142,0.152836,0.110474,0.122951,0.085366,0.018692,0.909097,0.824252,0.935286,0.247279,0.309719,0.236321,0.16484,0.362946,0.877083,0.117411,0.950372,'japan arrowwood'
0.022732,0.417209,0.086051,0.246626,0.162387,0.110303,0.122951,0.121951,0.046729,0.904249,0.779201,0.898375,0.272949,0.354977,0.255296,0.154643,0.251439,0.886018,0.125145,0.900744,'japan arrowwood'
0.02744,0.239782,0.097191,0.251212,0.210837,0.200414,0.131148,0.085366,0.046729,0.886145,0.823607,0.902943,0.257321,0.290164,0.227246,0.155654,0.417102,0.918135,0.079613,0.950372,'japan arrowwood'
0.02719,0.216845,0.085057,0.247668,0.241648,0.223193,0.172131,0.195122,0.084112,0.867187,0.722427,0.878266,0.227119,0.349473,0.225144,0.161037,0.296062,0.890402,0.119583,0.801489,'japan arrowwood'
0.035644,0.358234,0.071515,0.242827,0.139855,0.108205,0.352459,0.268293,0.271028,0.849016,0.857194,0.879118,0.119544,0.149423,0.106679,0.312185,0.28919,0.708964,0.306257,0.677419,'japan arrowwood'
0.031126,0.186231,0.11747,0.278833,0.20638,0.232095,0.237705,0.146341,0.158879,0.879049,0.857609,0.892651,0.146301,0.180043,0.130227,0.259955,0.446229,0.781231,0.22449,0.826303,'japan arrowwood'
0.029253,0.049826,0.067684,0.24555,0.552164,0.578784,0.155738,0.097561,0.074766,0.876189,0.841011,0.900882,0.228304,0.245626,0.193836,0.163375,0.723639,0.933138,0.069105,0.900744,'japan arrowwood'
0.030075,0.262092,0.075942,0.25344,0.202033,0.174811,0.270492,0.195122,0.186916,0.827463,0.810386,0.839533,0.196663,0.258378,0.202041,0.210617,0.305018,0.833987,0.176332,0.751861,'japan arrowwood'
0.030442,0.380301,0.058285,0.265911,0.157173,0.103332,0.213115,0.170732,0.121495,0.91042,0.845574,0.930124,0.20031,0.2718,0.195479,0.197145,0.344708,0.849577,0.152514,0.826303,'japan arrowwood'
0.032567,0.225149,0.052207,0.304486,0.224387,0.181188,0.303279,0.243902,0.242991,0.843957,0.801609,0.850937,0.126169,0.172958,0.106061,0.309579,0.348048,0.725616,0.296052,0.702233,'japan arrowwood'
0.035909,0.466208,0.064495,0.21273,0.116843,0.073508,0.344262,0.231707,0.252336,0.853574,0.892624,0.891662,0.114719,0.123493,0.102532,0.307744,0.312655,0.706536,0.307132,0.702233,'japan arrowwood'
0.032185,0.395502,0.071877,0.243772,0.138721,0.099045,0.327869,0.219512,0.233645,0.769834,0.818429,0.802172,0.235487,0.269405,0.239941,0.220941,0.2164,0.782678,0.215057,0.702233,'japan arrowwood'
0.031249,0.071405,0.080506,0.263705,0.427035,0.464983,0.196721,0.060976,0.121495,0.953849,1,0.972658,0.17413,0.141964,0.140286,0.216867,0.465285,0.823207,0.152773,0.925558,'japan arrowwood'
0.027312,0.166406,0.091475,0.244846,0.282067,0.282017,0.139344,0,0.074766,0.88279,0.913265,0.8868,0.252385,0.240994,0.207933,0.156173,0.65653,0.941737,0.054108,1,'japan arrowwood'
0.032519,0.173306,0.089021,0.222621,0.254236,0.265118,0.163934,0.04878,0.093458,0.92447,0.927069,0.932517,0.191377,0.194031,0.158,0.208205,0.455893,0.834069,0.158974,0.950372,'japan arrowwood'
0.033625,0.202441,0.07902,0.239773,0.227347,0.221533,0.229508,0.073171,0.149533,0.87694,0.943034,0.898621,0.157349,0.127675,0.132087,0.260436,0.680967,0.791505,0.199121,0.900744,'japan arrowwood'
0.025517,0.20885,0.125234,0.240003,0.222303,0.239156,0.131148,0.073171,0.056075,0.902553,0.848998,0.911441,0.239259,0.261288,0.201601,0.172081,0.406992,0.885063,0.11601,0.950372,'japan arrowwood'
0.032894,0.656675,0.071442,0.238382,0.076508,0.023621,0.483607,0.682927,0.504673,0.781304,0.425261,0.664082,0.097517,0.391626,0.155156,0.421646,0.060922,0.516277,0.517438,0.315136,'sweet osmanthus'
0.029251,0.736145,0.082634,0.230673,0.070094,0.016413,0.42623,0.512195,0.411215,0.787527,0.589348,0.720669,0.137333,0.32832,0.174335,0.340994,0.072308,0.592207,0.43704,0.441687,'sweet osmanthus'
0.029536,0.715926,0.07256,0.260836,0.07288,0.013237,0.434426,0.560976,0.420561,0.755513,0.510197,0.681952,0.157527,0.387721,0.202851,0.331687,0.0704,0.593842,0.437497,0.404467,'sweet osmanthus'
0.025083,0.794846,0.073569,0.227612,0.082029,0.014081,0.418033,0.573171,0.411215,0.702116,0.463267,0.629891,0.221961,0.435144,0.258824,0.27586,0.077951,0.651003,0.353622,0.404467,'sweet osmanthus'
0.027157,0.736135,0.096639,0.262092,0.063737,0.013358,0.442623,0.573171,0.448598,0.738489,0.508219,0.657633,0.169673,0.381315,0.206269,0.336748,0.060067,0.580927,0.4427,0.394541,'sweet osmanthus'
0.022583,0.74936,0.053235,0.218848,0.115133,0.028087,0.385246,0.560976,0.383178,0.677986,0.431748,0.608712,0.270797,0.487148,0.302067,0.218077,0.079844,0.709702,0.284912,0.424318,'sweet osmanthus'
0.023816,0.376614,0.093953,0.197766,0.177706,0.140857,0.368852,0.634146,0.401869,0.74248,0.407276,0.627062,0.222338,0.437012,0.257608,0.250254,0.066397,0.696909,0.333836,0.384615,'sweet osmanthus'
0.02912,0.546362,0.056794,0.293826,0.109823,0.043584,0.368852,0.707317,0.420561,0.774426,0.321928,0.626483,0.196215,0.490589,0.246264,0.272495,0.062832,0.657141,0.36233,0.33995,'sweet osmanthus'
0.027556,0.760406,0.085737,0.212053,0.073669,0.01912,0.245902,0.45122,0.242991,0.781201,0.503025,0.704944,0.329029,0.499707,0.346168,0.162795,0.106523,0.77831,0.212954,0.55335,'sweet osmanthus'
0.030569,0.608108,0.062076,0.242497,0.097796,0.037258,0.352459,0.646341,0.401869,0.80102,0.381514,0.656138,0.182981,0.475449,0.23568,0.273353,0.10424,0.664736,0.341874,0.382134,'sweet osmanthus'
0.029119,0.413825,0.073843,0.244474,0.143154,0.09809,0.286885,0.670732,0.336449,0.822895,0.326246,0.681103,0.203671,0.491195,0.239169,0.235201,0.114636,0.727566,0.27297,0.401985,'sweet osmanthus'
0.028278,0.72076,0.102013,0.199952,0.070056,0.027821,0.295082,0.609756,0.336449,0.70708,0.353489,0.590299,0.358279,0.537413,0.369766,0.155678,0.055262,0.748495,0.285506,0.426799,'sweet osmanthus'
0.024804,0.708537,0.048266,0.279778,0.103823,0.018705,0.385246,0.621951,0.420561,0.721065,0.391082,0.596992,0.231909,0.478452,0.274349,0.252654,0.071877,0.67367,0.346674,0.377171,'sweet osmanthus'
0.029159,0.626888,0.056808,0.314293,0.089766,0.020574,0.393443,0.573171,0.401869,0.737582,0.459922,0.650134,0.213203,0.441914,0.250226,0.280751,0.0506,0.619935,0.411105,0.409429,'sweet osmanthus'
0.030483,0.707898,0.06313,0.194083,0.089252,0.027791,0.254098,0.52439,0.299065,0.77422,0.440148,0.648439,0.326507,0.498766,0.341315,0.167084,0.071268,0.75874,0.265718,0.488834,'sweet osmanthus'
0.029651,0.654027,0.107499,0.194028,0.074074,0.040247,0.303279,0.536585,0.299065,0.756038,0.448293,0.678186,0.273978,0.480758,0.306552,0.193042,0.081988,0.735955,0.283287,0.48139,'sweet osmanthus'
